,Age,Gender,Race,Offenses Severity,Arrest Time of Day,Arrest Hour,Arrest Day of Week,Arrest Date,Arrest Month,Arrest Year,Temperature Range,Temperature,Weather Condition,Incident Location,Incident Latitude,Incident Longitude,Incident Neighborhood,Incident Zone
15803,38.0,M,B,M,Early Evening (5-8pm),17,Wednesday,12,September,2018,70s,70.61,Drizzle,"Penn AV & Shady AV Pittsburgh, PA 15206",40.45981384,-79.92083408,Shadyside,4
15804,29.0,M,W,M,Early Evening (5-8pm),19,Wednesday,12,September,2018,70s,70.61,Drizzle,"4000 Block Howley ST Pittsburgh, PA 15224",0.0,0.0,Bloomfield,5
15805,32.0,M,W,M,Early Evening (5-8pm),19,Wednesday,12,September,2018,70s,70.61,Drizzle,"4000 Block Howley ST Pittsburgh, PA 15224",0.0,0.0,Bloomfield,5
15806,26.0,F,U,M,Early Afternoon (1-4pm),14,Wednesday,12,September,2018,70s,70.61,Drizzle,"2200 Block Brownsville RD Pittsburgh, PA 15210",40.39118506,-79.98691304,Carrick,3
15807,39.0,M,W,M,Morning (4-8am),8,Wednesday,12,September,2018,70s,70.61,Drizzle,"1800 Block Morningside AV Pittsburgh, PA 15206",40.48650656,-79.92682501,Morningside,5
15808,43.0,M,W,M,Early Afternoon (1-4pm),15,Wednesday,12,September,2018,70s,70.61,Drizzle,"4000 Block Liberty AV Pittsburgh, PA 15224",40.46282249,-79.95725055,Bloomfield,5
15809,20.0,M,B,M,Late Morning (9am-12pm),9,Wednesday,12,September,2018,70s,70.61,Drizzle,"1700 Block Belleau DR Pittsburgh, PA 15212",40.46031055,-80.00698339,Fineview,1
15810,29.0,M,B,F,Evening (9-12am),22,Wednesday,12,September,2018,70s,70.61,Drizzle,"400 Block 56th ST Pittsburgh, PA 15201",0.0,0.0,Central Lawrenceville,2
15811,62.0,F,W,F,Evening (9-12am),22,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"2900 Block Library RD Pittsburgh, PA 15234",40.37588398,-80.0046755,Overbrook,3
15812,37.0,M,B,M,Late Morning (9am-12pm),9,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"7000 Block Kelly ST Pittsburgh, PA 15208",40.45661206,-79.90181464,Homewood South,5
15813,22.0,M,B,M,Evening (9-12am),23,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"6900 Block Mt Vernon ST Pittsburgh, PA 15208",40.462900299999994,-79.90110529,Homewood West,5
15814,41.0,M,B,M,Morning (4-8am),8,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"600 Block Watt ST Pittsburgh, PA 15219",40.44908425,-79.97054431,Middle Hill,2
15815,42.0,M,B,M,Morning (4-8am),7,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"1300 Block Benton AV Pittsburgh, PA 15212",40.48432914,-80.03585843,Brighton Heights,1
15816,14.0,M,O,F,Late Morning (9am-12pm),10,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"200 Block Stanwix ST Pittsburgh, PA 15222",40.43983159,-80.00488341,Central Business District,2
15817,30.0,M,W,M,Early Morning (12-3am),1,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"Isabella ST & Anderson ST Pittsburgh, PA 15212",40.44822645,-80.00050635,North Shore,1
15818,22.0,M,W,M,Early Afternoon (1-4pm),16,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"200 Block Shiloh ST Pittsburgh, PA 15211",40.43072711,-80.00757555,Mount Washington,3
15819,21.0,F,B,M,Early Afternoon (1-4pm),15,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"1000 Block Liberty AV Pittsburgh, PA 15222",40.44341901,-79.99461586,Central Business District,2
15820,33.0,M,W,F,Early Afternoon (1-4pm),14,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"100 Block Forbes AV Pittsburgh, PA 15222",40.44092566,-80.00369851,Central Business District,2
15821,33.0,M,B,F,Early Afternoon (1-4pm),16,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"5300 Block Brown WY Pittsburgh, PA 15224",40.46697396,-79.93792587,Garfield,5
15822,61.0,M,B,M,Early Evening (5-8pm),17,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"7200 Block Felicia WY Pittsburgh, PA 15208",40.45693322,-79.89644675,Homewood South,5
15823,42.0,M,B,M,Early Evening (5-8pm),17,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"5th AV & Pride ST Pittsburgh, PA 15219",40.43854975,-79.98506017,Bluff,2
15824,57.0,M,B,M,Early Morning (12-3am),3,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"300 Block N Craig ST Pittsburgh, PA 15213",40.44556752,-79.94914618,North Oakland,4
15825,63.0,M,B,M,Early Evening (5-8pm),18,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"5300 Block Rosetta ST Pittsburgh, PA 15224",40.46737688,-79.93781276,Garfield,5
15826,45.0,M,B,M,Early Evening (5-8pm),19,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"400 Block Edgemont ST Pittsburgh, PA 15211",40.42225659,-80.00059359,Mount Washington,3
15827,44.0,M,W,M,Early Evening (5-8pm),19,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"1600 Block Myler ST Pittsburgh, PA 15214",40.46070917,-80.00366873,Fineview,1
15828,49.0,F,B,M,Early Evening (5-8pm),19,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"200 Block Dilworth ST Pittsburgh, PA 15211",40.42561534,-80.01325979,Mount Washington,3
15829,42.0,M,B,M,Evening (9-12am),23,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"2300 Block East Hills DR Pittsburgh, PA 15221",40.45661624,-79.87132859,East Hills,5
15830,52.0,F,W,M,Evening (9-12am),23,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"Herron Ave BRDG & Liberty AV Pittsburgh, PA 15201",0.0,0.0,Lower Lawrenceville,2
15831,34.0,M,W,M,Evening (9-12am),22,Thursday,13,September,2018,80s,81.95,Mostly Cloudy,"500 Block Glen Arden DR Pittsburgh, PA 15208",40.44810788,-79.91207339,Point Breeze,4
15832,71.0,M,B,M,Late Morning (9am-12pm),10,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"Herron AV & Ridgeway ST Pittsburgh, PA 15219",40.45519892,-79.96600869,Upper Hill,2
15833,28.0,F,B,M,Late Morning (9am-12pm),12,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"2300 Block East Hills DR Pittsburgh, PA 15221",40.45661624,-79.87132859,East Hills,5
15834,38.0,M,B,M,Early Afternoon (1-4pm),13,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"100 Block Hazlett ST Pittsburgh, PA 15214",40.47712209,-80.00164753,Northview Heights,1
15835,23.0,M,B,M,Late Morning (9am-12pm),11,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"200 Block Suncrest ST Pittsburgh, PA 15210",40.41041306,-79.99039005,Knoxville,3
15836,56.0,M,B,F,Evening (9-12am),22,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"6300 Block Shakespeare ST Pittsburgh, PA 15206",0.0,0.0,Shadyside,4
15837,27.0,M,B,F,Late Morning (9am-12pm),11,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"2600 Block Penn AV Pittsburgh, PA 15222",40.45493694,-79.97842890000001,Strip District,2
15838,33.0,M,B,F,Early Afternoon (1-4pm),14,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"300 Block E North AV Pittsburgh, PA 15212",40.41253154,-79.84279604,Allegheny Center,1
15839,22.0,M,B,M,Morning (4-8am),8,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"3400 Block Clearfield ST Pittsburgh, PA 15204",40.45180628,-80.07129859999999,Windgap,6
15840,20.0,F,B,M,Early Afternoon (1-4pm),13,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"5700 Block Jackson ST Pittsburgh, PA 15206",40.47214485,-79.92398465,Highland Park,5
15841,34.0,M,W,M,Morning (4-8am),8,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"4100 Block Willow ST Pittsburgh, PA 15201",40.47152044,-79.96411366,Central Lawrenceville,2
15842,51.0,M,B,M,Early Morning (12-3am),3,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"West End BRDG & Western  Ave RAMP Pittsburgh, PA 15212",0.0,0.0,Chateau,1
15843,18.0,M,W,M,Late Morning (9am-12pm),11,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"900 Block St Martin ST Pittsburgh, PA 15203",0.0,0.0,Allentown,3
15844,34.0,M,W,M,Early Morning (12-3am),1,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"100 Block S 16th ST Pittsburgh, PA 15203",40.42844836,-79.98301483,South Side Flats,3
15845,21.0,M,B,M,Early Morning (12-3am),2,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"2600 Block Perrysville AV Pittsburgh, PA 15214",40.47118277,-80.00845112,Perry South,1
15846,28.0,M,B,M,Early Morning (12-3am),2,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"2600 Block Perrysville AV Pittsburgh, PA 15214",40.47118277,-80.00845112,Perry South,1
15847,49.0,M,B,M,Morning (4-8am),6,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"10 Block Amanda AV Pittsburgh, PA 15210",40.41743391,-79.98798971,Allentown,3
15848,25.0,F,B,M,Morning (4-8am),6,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"10 Block Amanda AV Pittsburgh, PA 15210",40.41743391,-79.98798971,Allentown,3
15849,55.0,F,B,M,Morning (4-8am),8,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"1300 Block Pointview ST Pittsburgh, PA 15206",40.46661772,-79.89849153,Lincoln-Lemington-Belmar,5
15850,63.0,M,W,F,Late Morning (9am-12pm),9,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"700 Block 2nd AV Pittsburgh, PA 15219",40.43527615,-79.994401,Bluff,2
15851,54.0,M,B,M,Late Morning (9am-12pm),10,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"7200 Block Frankstown AV Pittsburgh, PA 15208",40.45738892,-79.8962698,Homewood North,5
15852,31.0,M,B,F,Late Morning (9am-12pm),12,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"5500 Block Centre AV Pittsburgh, PA 15232",40.45658778,-79.93646237,Shadyside,4
15853,34.0,F,W,F,Early Afternoon (1-4pm),15,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"6200 Block Penn AV Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15854,40.0,M,W,M,Early Afternoon (1-4pm),16,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"7200 Block Felicia WY Pittsburgh, PA 15208",40.45693322,-79.89644675,Homewood South,5
15855,29.0,M,W,F,Early Evening (5-8pm),19,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"W Carson ST & Stanhope ST Pittsburgh, PA 15204",40.46443661,-80.05317711,Esplen,6
15856,30.0,M,B,M,Evening (9-12am),21,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"1000 Block Sheffield ST Pittsburgh, PA 15233",0.0,0.0,Manchester,1
15857,44.0,M,B,F,Evening (9-12am),22,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"Brownsville RD & Giffin AV Pittsburgh, PA 15210",40.40992202,-79.990579,Knoxville,3
15858,24.0,F,W,M,Evening (9-12am),22,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"Watson ST & Miltenberger ST Pittsburgh, PA 15219",40.43795114,-79.98140172,Bluff,2
15859,45.0,F,B,M,Evening (9-12am),23,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"1500 Block Hatteras ST Pittsburgh, PA 15212",40.46213959,-79.98564876,Troy Hill,1
15860,44.0,F,W,M,Evening (9-12am),22,Friday,14,September,2018,80s,82.73,Mostly Cloudy,"Forbes AV & Moultrie ST Pittsburgh, PA 15219",40.43720497,-79.97449338,Bluff,2
15861,57.0,F,B,F,Early Afternoon (1-4pm),15,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"4700 Block Centre AV Pittsburgh, PA 15213",40.45255923,-79.94928072,Bloomfield,5
15862,27.0,F,B,M,Early Morning (12-3am),2,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"400 Block Walde ST Pittsburgh, PA 15210",40.41047607,-79.98153748,Mount Oliver,3
15863,52.0,F,B,F,Early Afternoon (1-4pm),15,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"2000 Block Wharton ST Pittsburgh, PA 15203",40.43033977,-79.97641561,South Side Flats,3
15864,13.0,M,B,F,Late Morning (9am-12pm),9,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"200 Block S Negley AV Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15865,42.0,M,B,M,Early Evening (5-8pm),18,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"500 Block Grant ST Pittsburgh, PA 15219",40.43965422,-79.99589721,Central Business District,2
15866,24.0,F,B,F,Early Afternoon (1-4pm),16,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"6300 Block Shakespeare ST Pittsburgh, PA 15206",0.0,0.0,Shadyside,4
15867,23.0,M,B,M,Early Morning (12-3am),2,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"Bingham ST & Bedford SQ Pittsburgh, PA 15203",40.42941928,-79.9866783,South Side Flats,3
15868,25.0,M,B,M,Early Morning (12-3am),4,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"800 Block Mt Pleasant RD Pittsburgh, PA 15214",40.47575196,-79.9994764,Northview Heights,1
15869,32.0,M,B,M,Early Morning (12-3am),4,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"300 Block Kennedy AV Pittsburgh, PA 15214",40.474265100000004,-80.01366992,Perry South,1
15870,57.0,M,B,M,Early Morning (12-3am),4,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"700 Block Bryn Mawr RD Pittsburgh, PA 15219",40.45319982,-79.96249329999999,Upper Hill,2
15871,46.0,F,B,M,Early Morning (12-3am),4,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"700 Block Bryn Mawr RD Pittsburgh, PA 15219",40.45319982,-79.96249329999999,Upper Hill,2
15872,52.0,M,B,M,Late Morning (9am-12pm),10,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"1300 Block Sheffield ST Pittsburgh, PA 15233",40.45354999,-80.02466995,Manchester,1
15873,41.0,M,W,M,Late Morning (9am-12pm),11,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"2300 Block Perrysville AV Pittsburgh, PA 15214",40.46630934,-80.01109363,Perry South,1
15874,34.0,M,W,M,Early Afternoon (1-4pm),15,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"7100 Block Frankstown AV Pittsburgh, PA 15208",40.45789783,-79.89850047,Homewood South,5
15875,37.0,F,B,M,Early Evening (5-8pm),18,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"3200 Block Ashlyn ST Pittsburgh, PA 15204",40.45770094,-80.05697681,Sheraden,6
15876,26.0,M,B,M,Early Evening (5-8pm),18,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"1200 Block Dickson ST Pittsburgh, PA 15212",40.470214299999995,-80.02807905,Marshall-Shadeland,1
15877,28.0,M,B,F,Early Evening (5-8pm),17,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"100 Block Washington PL Pittsburgh, PA 15219",40.46462878,-79.90631605,Upper Hill,2
15878,19.0,M,B,M,Early Evening (5-8pm),18,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"2000 Block Frankella AV Pittsburgh, PA 15221",40.45171521,-79.87041081,East Hills,5
15879,30.0,M,B,M,Early Evening (5-8pm),20,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"800 Block Boggs AV Pittsburgh, PA 15211",40.41849775,-80.01241499,Mount Washington,3
15880,59.0,F,B,M,Late Morning (9am-12pm),9,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"800 Block Anaheim ST Pittsburgh, PA 15219",40.4518201,-79.96050533,Upper Hill,2
15881,41.0,M,W,F,Early Morning (12-3am),3,Saturday,15,September,2018,80s,80.06,Mostly Cloudy,"1000 Block Marena ST Pittsburgh, PA 15220",40.44601699,-80.03764385,Elliott,6
15882,25.0,M,B,M,Early Afternoon (1-4pm),14,Sunday,16,September,2018,70s,79.81,Clear,"Frankstown AV & N Braddock AV Pittsburgh, PA 15208",40.45596555,-79.89002416,Homewood North,5
15883,24.0,M,B,M,Morning (4-8am),8,Sunday,16,September,2018,70s,79.81,Clear,"200 Block Mathews AV Pittsburgh, PA 15210",40.41383066,-79.99075637,Knoxville,3
15884,22.0,M,B,M,Late Morning (9am-12pm),10,Sunday,16,September,2018,70s,79.81,Clear,"200 Block Wick ST Pittsburgh, PA 15219",0.0,0.0,Crawford-Roberts,2
15885,15.0,M,B,M,Early Afternoon (1-4pm),13,Sunday,16,September,2018,70s,79.81,Clear,"2700 Block California AV Pittsburgh, PA 15212",40.46814583,-80.03516712,Marshall-Shadeland,1
15886,14.0,M,B,F,Early Afternoon (1-4pm),13,Sunday,16,September,2018,70s,79.81,Clear,"2700 Block California AV Pittsburgh, PA 15212",40.46814583,-80.03516712,Marshall-Shadeland,1
15887,25.0,F,W,M,Early Morning (12-3am),1,Sunday,16,September,2018,70s,79.81,Clear,"500 Block Griffin ST Pittsburgh, PA 15211",40.42318074,-80.01079424,Mount Washington,3
15888,34.0,M,W,F,Early Morning (12-3am),3,Sunday,16,September,2018,70s,79.81,Clear,"600 Block Hastings ST Pittsburgh, PA 15206",40.44828878,-79.91596198,Point Breeze,4
15889,31.0,M,W,M,Early Morning (12-3am),1,Sunday,16,September,2018,70s,79.81,Clear,"S 15th ST & E Carson ST Pittsburgh, PA 15203",40.42882314,-79.98342824,South Side Flats,3
15890,34.0,M,W,M,Morning (4-8am),7,Sunday,16,September,2018,70s,79.81,Clear,"100 Block Marlow ST Pittsburgh, PA 15220",40.44314463,-80.03969275,Elliott,6
15891,57.0,F,B,M,Early Afternoon (1-4pm),14,Sunday,16,September,2018,70s,79.81,Clear,"2500 Block Chauncey DR Pittsburgh, PA 15219",40.4509833,-79.97383971,Bedford Dwellings,2
15892,45.0,F,B,M,Evening (9-12am),21,Sunday,16,September,2018,70s,79.81,Clear,"400 Block East Commons Pittsburgh, PA 15212",40.45016205,-80.00578106,Allegheny Center,1
15893,42.0,M,B,M,Evening (9-12am),22,Sunday,16,September,2018,70s,79.81,Clear,"2600 Block Brighton RD Pittsburgh, PA 15212",40.46809383,-80.02518066,Marshall-Shadeland,1
15894,58.0,M,B,F,Morning (4-8am),8,Monday,17,September,2018,70s,71.63,Light Rain,"5100 Block Penn AV Pittsburgh, PA 15224",40.464782799999995,-79.94273724,Bloomfield,5
15895,41.0,F,W,M,Late Morning (9am-12pm),9,Monday,17,September,2018,70s,71.63,Light Rain,"1000 Block Lindberg AV Pittsburgh, PA 15207",40.37814648,-79.91438592,Lincoln Place,4
15896,25.0,F,B,F,Early Evening (5-8pm),20,Monday,17,September,2018,70s,71.63,Light Rain,"6500 Block Hamilton AV Pittsburgh, PA 15206",40.45899245,-79.91426572,Larimer,5
15897,55.0,M,W,F,Early Afternoon (1-4pm),15,Monday,17,September,2018,70s,71.63,Light Rain,"900 Block Taft AV Pittsburgh, PA 15210",40.41517969,-80.00710649,Beltzhoover,3
15898,17.0,F,B,M,Early Evening (5-8pm),20,Monday,17,September,2018,70s,71.63,Light Rain,"3000 Block Zephyr AV Pittsburgh, PA 15204",40.45632167,-80.05345044,Sheraden,6
15899,26.0,F,B,M,Morning (4-8am),8,Monday,17,September,2018,70s,71.63,Light Rain,"Jane ST & S 27th ST Pittsburgh, PA 15203",40.425388,-79.96789418,South Side Flats,3
15900,33.0,M,B,F,Early Evening (5-8pm),19,Monday,17,September,2018,70s,71.63,Light Rain,"200 Block Childrens WY Pittsburgh, PA 15212",40.45152504,-80.00601524,Allegheny Center,1
15901,36.0,F,B,M,Morning (4-8am),5,Monday,17,September,2018,70s,71.63,Light Rain,"300 Block Mt Pleasant RD Pittsburgh, PA 15214",0.0,0.0,Northview Heights,1
15902,46.0,M,H,M,Early Morning (12-3am),4,Monday,17,September,2018,70s,71.63,Light Rain,"3600 Block California AV Pittsburgh, PA 15212",40.48042074,-80.04086070000001,Brighton Heights,1
15903,51.0,M,B,F,Early Morning (12-3am),1,Monday,17,September,2018,70s,71.63,Light Rain,"2200 Block Bedford AV Pittsburgh, PA 15219",40.44812952,-79.97810106,Bedford Dwellings,2
15904,30.0,M,B,F,Early Evening (5-8pm),17,Monday,17,September,2018,70s,71.63,Light Rain,"Admiral ST & Bader ST Pittsburgh, PA 15212",40.46471181,-79.98817783,Spring Hill-City View,1
15905,34.0,M,B,M,Early Afternoon (1-4pm),13,Monday,17,September,2018,70s,71.63,Light Rain,"1400 Block Hamlin ST Pittsburgh, PA 15233",40.45265939,-80.02591796,Manchester,1
15906,36.0,M,B,M,Early Afternoon (1-4pm),16,Monday,17,September,2018,70s,71.63,Light Rain,"900 Block Penn AV Pittsburgh, PA 15222",40.44361867,-79.99804688,Central Business District,2
15907,51.0,M,W,M,Evening (9-12am),23,Monday,17,September,2018,70s,71.63,Light Rain,"Boggs AV & Greenbush ST Pittsburgh, PA 15211",40.42632945,-80.00757394,Mount Washington,3
15908,43.0,F,B,M,Early Evening (5-8pm),19,Monday,17,September,2018,70s,71.63,Light Rain,"Howard ST & E North AV Pittsburgh, PA 15212",40.45684717,-79.99923570000001,Fineview,1
15909,19.0,M,B,M,Evening (9-12am),21,Monday,17,September,2018,70s,71.63,Light Rain,"3400 Block California AV Pittsburgh, PA 15212",40.4763859,-80.03972469,Brighton Heights,1
15910,26.0,M,W,M,Evening (9-12am),22,Monday,17,September,2018,70s,71.63,Light Rain,"90 Block Briggs ST Pittsburgh, PA 15234",40.38701647,-80.00055145,Overbrook,3
15911,32.0,M,H,M,Morning (4-8am),8,Monday,17,September,2018,70s,71.63,Light Rain,"Bennett ST & Tokay ST Pittsburgh, PA 15221",40.4547044,-79.88070585,East Hills,5
15912,14.0,F,B,M,Late Morning (9am-12pm),11,Monday,17,September,2018,70s,71.63,Light Rain,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",40.4646843612355,-80.02386642253691,Marshall-Shadeland,1
15913,16.0,F,B,M,Late Morning (9am-12pm),11,Monday,17,September,2018,70s,71.63,Light Rain,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",40.4646843612355,-80.02386642253691,Marshall-Shadeland,1
15914,70.0,M,B,F,Early Morning (12-3am),1,Tuesday,18,September,2018,70s,74.61,Overcast,"600 Block N Dallas AV Pittsburgh, PA 15208",40.44656476,-79.91191036,Homewood West,5
15915,41.0,M,B,M,Morning (4-8am),6,Tuesday,18,September,2018,70s,74.61,Overcast,"300 Block Stratmore ST Pittsburgh, PA 15205",40.44008326,-80.05591383,Crafton Heights,6
15916,24.0,M,B,M,Early Afternoon (1-4pm),15,Tuesday,18,September,2018,70s,74.61,Overcast,"N Federal ST & Perrysville AV Pittsburgh, PA 15212",40.46122302,-80.0087609,Central North Side,1
15917,28.0,M,B,M,Morning (4-8am),7,Tuesday,18,September,2018,70s,74.61,Overcast,Fleury WY,0.0,0.0,Homewood South,5
15918,52.0,M,B,F,Evening (9-12am),21,Tuesday,18,September,2018,70s,74.61,Overcast,"200 Block Atwood ST Pittsburgh, PA 15213",0.0,0.0,Central Oakland,4
15919,42.0,M,H,F,Early Afternoon (1-4pm),13,Tuesday,18,September,2018,70s,74.61,Overcast,"6000 Block Harvard SQ Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15920,22.0,M,B,M,Evening (9-12am),23,Tuesday,18,September,2018,70s,74.61,Overcast,"100 Block Stewart AV Pittsburgh, PA 15227",40.38248955,-79.97946611,Carrick,3
15921,52.0,M,B,M,Morning (4-8am),5,Tuesday,18,September,2018,70s,74.61,Overcast,"6700 Block Reynolds ST Pittsburgh, PA 15206",40.45198966,-79.91492398,Point Breeze,4
15922,23.0,M,B,M,Early Afternoon (1-4pm),14,Tuesday,18,September,2018,70s,74.61,Overcast,"Frankstown AV & N Homewood AV Pittsburgh, PA 15208",40.45740466,-79.89630115,Homewood North,5
15923,49.0,F,W,F,Early Afternoon (1-4pm),15,Tuesday,18,September,2018,70s,74.61,Overcast,"6200 Block Penn AV Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15924,24.0,M,B,M,Early Afternoon (1-4pm),15,Tuesday,18,September,2018,70s,74.61,Overcast,"200 Block East Ohio ST Pittsburgh, PA 15212",0.0,0.0,Allegheny Center,1
15925,21.0,M,B,M,Early Afternoon (1-4pm),16,Tuesday,18,September,2018,70s,74.61,Overcast,"200 Block East Ohio ST Pittsburgh, PA 15212",0.0,0.0,Allegheny Center,1
